0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,label,filename
0.0,0.0,0.0,0.025423728,0.033898305,0.0,0.0,0.0,0.008474576,0.0,0.0,0.016949153,0.008474576,0.0,0.042372882,0.033898305,0.0,0.0,0.0,0.008474576,0.0,0.016949153,0.016949153,0.016949153,0.0,0.008474576,0.016949153,0.0,0.008474576,0.0,0.0,0.0,0.0,0.008474576,0.0,0.016949153,0.0,0.0,0.0,0.0,0.09322034,0.0,0.0,0.0,0.0,0.0,0.025423728,0.0,0.0,0.0,0.0,0.0,0.008474576,0.008474576,0.016949153,0.0,0.008474576,0.008474576,0.0,0.025423728,0.008474576,0.0,0.008474576,0.0,0.025423728,0.0,0.0,0.0,0.0,0.0,0.0,0.008474576,0.033898305,0.0,0.016949153,0.0,0.008474576,0.016949153,0.0,0.0,0.033898305,0.008474576,0.0,0.0,0.016949153,0.008474576,0.016949153,0.016949153,0.016949153,0.0,0.008474576,0.008474576,0.008474576,0.0,0.008474576,0.008474576,0.008474576,0.0,0.008474576,0.0,0.0,0.042372882,0.033898305,0.016949153,0.0,0.0,0.008474576,0.016949153,0.0,0.016949153,0.008474576,0.0,0.016949153,0.0,0.008474576,0.008474576,0.025423728,0.0,0.008474576,0.0,0,DSC_1546_scale.jpg
0.02366864,0.00591716,0.0,0.0,0.0,0.01183432,0.02366864,0.0,0.0,0.0,0.00591716,0.0295858,0.01183432,0.0295858,0.02366864,0.00591716,0.00591716,0.01775148,0.0,0.0295858,0.0,0.01183432,0.01183432,0.02366864,0.0,0.0,0.01775148,0.0,0.01183432,0.01775148,0.00591716,0.01183432,0.01183432,0.01183432,0.041420117,0.00591716,0.00591716,0.01183432,0.00591716,0.01183432,0.01775148,0.00591716,0.00591716,0.0,0.02366864,0.00591716,0.0,0.00591716,0.0,0.0,0.00591716,0.0,0.00591716,0.0,0.01183432,0.00591716,0.0,0.01775148,0.0,0.0,0.00591716,0.01183432,0.02366864,0.00591716,0.0,0.01183432,0.0,0.01183432,0.00591716,0.00591716,0.02366864,0.0,0.01775148,0.01775148,0.01183432,0.01183432,0.0,0.01183432,0.0,0.01183432,0.00591716,0.00591716,0.0,0.01775148,0.0,0.0,0.00591716,0.01183432,0.00591716,0.01183432,0.01775148,0.0,0.01183432,0.01183432,0.01183432,0.00591716,0.0,0.00591716,0.0,0.0,0.01775148,0.00591716,0.01775148,0.0,0.0,0.01183432,0.02366864,0.0,0.0,0.0,0.01183432,0.0,0.00591716,0.01183432,0.00591716,0.00591716,0.00591716,0.0,0.0,0.0,0,DSCF2059_scale.jpg
0.03797468,0.0,0.0,0.012658228,0.0,0.025316456,0.0,0.012658228,0.012658228,0.0,0.025316456,0.0,0.0,0.0,0.0,0.025316456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658228,0.0,0.025316456,0.025316456,0.0,0.0,0.0,0.0,0.0,0.012658228,0.012658228,0.025316456,0.0,0.0,0.025316456,0.0,0.0,0.0,0.0,0.012658228,0.0,0.0,0.012658228,0.012658228,0.0,0.0,0.0,0.012658228,0.0,0.012658228,0.012658228,0.012658228,0.012658228,0.025316456,0.012658228,0.0,0.012658228,0.0,0.0,0.012658228,0.0,0.0,0.012658228,0.012658228,0.012658228,0.012658228,0.0,0.012658228,0.0,0.0,0.050632913,0.025316456,0.025316456,0.012658228,0.0,0.0,0.025316456,0.0,0.0,0.0,0.0,0.012658228,0.0,0.0,0.012658228,0.0,0.025316456,0.0,0.012658228,0.012658228,0.0,0.012658228,0.0,0.0,0.0,0.0,0.012658228,0.0,0.050632913,0.025316456,0.0,0.0,0.0,0.025316456,0.0,0.025316456,0.012658228,0.012658228,0.0,0.0,0.012658228,0.025316456,0.0,0.025316456,0.025316456,0.0,0,DSC_1538_scale.jpg
0.024154589,0.0,0.019323671,0.004830918,0.028985508,0.014492754,0.028985508,0.009661836,0.014492754,0.004830918,0.004830918,0.004830918,0.0,0.004830918,0.0,0.0,0.0,0.014492754,0.0,0.0,0.0,0.009661836,0.004830918,0.009661836,0.028985508,0.0,0.014492754,0.014492754,0.004830918,0.009661836,0.004830918,0.004830918,0.0,0.0,0.004830918,0.004830918,0.019323671,0.009661836,0.009661836,0.004830918,0.033816423,0.009661836,0.014492754,0.009661836,0.009661836,0.0,0.004830918,0.004830918,0.004830918,0.0,0.014492754,0.009661836,0.009661836,0.004830918,0.0,0.0,0.009661836,0.004830918,0.009661836,0.0,0.014492754,0.0,0.014492754,0.014492754,0.019323671,0.009661836,0.004830918,0.004830918,0.0,0.009661836,0.004830918,0.004830918,0.009661836,0.004830918,0.009661836,0.009661836,0.004830918,0.009661836,0.019323671,0.004830918,0.004830918,0.009661836,0.0,0.009661836,0.009661836,0.0,0.028985508,0.004830918,0.014492754,0.009661836,0.014492754,0.004830918,0.004830918,0.004830918,0.0,0.0,0.009661836,0.009661836,0.004830918,0.0,0.0,0.033816423,0.004830918,0.004830918,0.0,0.014492754,0.019323671,0.009661836,0.0,0.004830918,0.019323671,0.004830918,0.004830918,0.004830918,0.009661836,0.019323671,0.009661836,0.009661836,0.004830918,0.009661836,0,CRW_4814_scale.jpg
0.014018691,0.0,0.009345794,0.004672897,0.009345794,0.004672897,0.018691588,0.018691588,0.009345794,0.009345794,0.028037382,0.009345794,0.009345794,0.009345794,0.004672897,0.0,0.004672897,0.004672897,0.0,0.004672897,0.0,0.004672897,0.014018691,0.0,0.023364486,0.004672897,0.042056076,0.004672897,0.0,0.004672897,0.0,0.009345794,0.009345794,0.009345794,0.014018691,0.014018691,0.004672897,0.004672897,0.014018691,0.014018691,0.004672897,0.004672897,0.014018691,0.004672897,0.014018691,0.004672897,0.009345794,0.004672897,0.0,0.014018691,0.004672897,0.009345794,0.004672897,0.004672897,0.004672897,0.004672897,0.004672897,0.014018691,0.014018691,0.009345794,0.004672897,0.004672897,0.018691588,0.0,0.004672897,0.004672897,0.0,0.0,0.014018691,0.014018691,0.0,0.009345794,0.009345794,0.014018691,0.009345794,0.009345794,0.014018691,0.018691588,0.0,0.009345794,0.014018691,0.004672897,0.0,0.014018691,0.018691588,0.009345794,0.009345794,0.004672897,0.014018691,0.009345794,0.0,0.004672897,0.004672897,0.018691588,0.018691588,0.009345794,0.004672897,0.018691588,0.0,0.0,0.0,0.018691588,0.009345794,0.0,0.0,0.018691588,0.009345794,0.018691588,0.0,0.009345794,0.004672897,0.014018691,0.0,0.0,0.014018691,0.0,0.018691588,0.009345794,0.004672897,0.0,0,DSCF9_scale.jpg
0.006666667,0.02,0.006666667,0.0,0.006666667,0.006666667,0.0,0.026666667,0.0,0.006666667,0.0,0.013333334,0.006666667,0.013333334,0.013333334,0.026666667,0.0,0.013333334,0.0,0.026666667,0.0,0.006666667,0.006666667,0.0,0.013333334,0.0,0.033333335,0.006666667,0.006666667,0.006666667,0.0,0.0,0.0,0.026666667,0.026666667,0.02,0.0,0.0,0.0,0.0,0.006666667,0.0,0.013333334,0.006666667,0.013333334,0.0,0.013333334,0.013333334,0.006666667,0.0,0.006666667,0.013333334,0.0,0.0,0.013333334,0.013333334,0.0,0.0,0.006666667,0.013333334,0.0,0.0,0.0,0.013333334,0.02,0.0,0.006666667,0.006666667,0.006666667,0.013333334,0.0,0.006666667,0.0,0.02,0.046666667,0.006666667,0.013333334,0.006666667,0.026666667,0.006666667,0.013333334,0.006666667,0.0,0.013333334,0.013333334,0.0,0.02,0.0,0.006666667,0.006666667,0.0,0.0,0.006666667,0.013333334,0.026666667,0.013333334,0.013333334,0.0,0.006666667,0.006666667,0.0,0.006666667,0.026666667,0.0,0.0,0.0,0.006666667,0.006666667,0.0,0.033333335,0.0,0.0,0.02,0.02,0.0,0.0,0.006666667,0.013333334,0.0,0.006666667,0,DSC_1568_scale.jpg
0.0,0.013333334,0.0,0.0,0.006666667,0.006666667,0.0,0.006666667,0.033333335,0.013333334,0.033333335,0.0,0.0,0.02,0.0,0.006666667,0.006666667,0.02,0.0,0.006666667,0.0,0.006666667,0.013333334,0.013333334,0.006666667,0.0,0.013333334,0.013333334,0.0,0.013333334,0.006666667,0.006666667,0.013333334,0.013333334,0.013333334,0.013333334,0.0,0.0,0.006666667,0.013333334,0.046666667,0.006666667,0.0,0.006666667,0.0,0.02,0.0,0.006666667,0.0,0.006666667,0.006666667,0.006666667,0.0,0.0,0.0,0.006666667,0.006666667,0.02,0.006666667,0.013333334,0.013333334,0.0,0.006666667,0.0,0.006666667,0.0,0.006666667,0.0,0.006666667,0.006666667,0.0,0.006666667,0.013333334,0.0,0.006666667,0.0,0.02,0.006666667,0.02,0.013333334,0.0,0.006666667,0.0,0.006666667,0.026666667,0.006666667,0.013333334,0.0,0.006666667,0.006666667,0.0,0.0,0.006666667,0.006666667,0.0,0.0,0.006666667,0.013333334,0.0,0.0,0.006666667,0.02,0.013333334,0.006666667,0.0,0.033333335,0.013333334,0.02,0.0,0.006666667,0.006666667,0.02,0.0,0.006666667,0.02,0.02,0.02,0.006666667,0.033333335,0.006666667,0,sony_70_scale.jpg
0.008163265,0.0040816325,0.0040816325,0.020408163,0.012244898,0.008163265,0.0,0.008163265,0.012244898,0.0,0.0,0.020408163,0.0040816325,0.0040816325,0.01632653,0.020408163,0.008163265,0.008163265,0.0,0.020408163,0.0,0.0040816325,0.012244898,0.008163265,0.0,0.008163265,0.020408163,0.012244898,0.0040816325,0.008163265,0.008163265,0.008163265,0.0040816325,0.020408163,0.012244898,0.012244898,0.008163265,0.0040816325,0.01632653,0.0040816325,0.020408163,0.0040816325,0.01632653,0.012244898,0.0,0.0040816325,0.01632653,0.0,0.0,0.0,0.008163265,0.0040816325,0.0040816325,0.008163265,0.0040816325,0.008163265,0.0040816325,0.008163265,0.0040816325,0.0040816325,0.012244898,0.0,0.012244898,0.0040816325,0.012244898,0.0040816325,0.008163265,0.008163265,0.01632653,0.0040816325,0.0,0.0040816325,0.0040816325,0.01632653,0.012244898,0.0,0.0,0.01632653,0.020408163,0.008163265,0.008163265,0.0040816325,0.0,0.0,0.024489796,0.008163265,0.024489796,0.0040816325,0.008163265,0.01632653,0.0,0.0,0.008163265,0.008163265,0.0,0.0040816325,0.0,0.012244898,0.008163265,0.008163265,0.0040816325,0.024489796,0.0040816325,0.028571429,0.008163265,0.0040816325,0.008163265,0.012244898,0.0,0.01632653,0.008163265,0.020408163,0.0040816325,0.020408163,0.0,0.008163265,0.008163265,0.012244898,0.008163265,0.0040816325,0,IMG_32_scale.jpg
0.033333335,0.0,0.008333334,0.0,0.0,0.008333334,0.0,0.016666668,0.0,0.016666668,0.008333334,0.016666668,0.0,0.0,0.0,0.0,0.0,0.016666668,0.0,0.0,0.016666668,0.0,0.016666668,0.0,0.041666668,0.0,0.058333334,0.016666668,0.0,0.0,0.033333335,0.008333334,0.0,0.0,0.008333334,0.025,0.008333334,0.0,0.008333334,0.0,0.016666668,0.025,0.0,0.016666668,0.033333335,0.0,0.0,0.0,0.008333334,0.008333334,0.0,0.008333334,0.008333334,0.0,0.008333334,0.0,0.008333334,0.008333334,0.008333334,0.008333334,0.008333334,0.0,0.008333334,0.008333334,0.0,0.0,0.016666668,0.0,0.016666668,0.0,0.0,0.008333334,0.0,0.008333334,0.025,0.016666668,0.0,0.0,0.025,0.016666668,0.008333334,0.0,0.0,0.0,0.008333334,0.008333334,0.0,0.016666668,0.0,0.0,0.016666668,0.008333334,0.0,0.033333335,0.016666668,0.008333334,0.0,0.0,0.033333335,0.008333334,0.025,0.008333334,0.033333335,0.0,0.0,0.016666668,0.0,0.0,0.0,0.008333334,0.0,0.0,0.0,0.0,0.033333335,0.008333334,0.0,0.0,0.0,0.008333334,0,sony_72_scale.jpg
0.023952097,0.0,0.005988024,0.029940119,0.005988024,0.011976048,0.035928145,0.0,0.005988024,0.005988024,0.029940119,0.011976048,0.005988024,0.005988024,0.005988024,0.011976048,0.005988024,0.0,0.0,0.005988024,0.0,0.0,0.0,0.011976048,0.0,0.0,0.005988024,0.0,0.005988024,0.011976048,0.0,0.011976048,0.005988024,0.005988024,0.011976048,0.029940119,0.011976048,0.011976048,0.017964073,0.0,0.017964073,0.005988024,0.0,0.017964073,0.017964073,0.0,0.017964073,0.005988024,0.0,0.005988024,0.0,0.023952097,0.0,0.005988024,0.005988024,0.005988024,0.017964073,0.023952097,0.017964073,0.011976048,0.017964073,0.0,0.011976048,0.0,0.017964073,0.011976048,0.005988024,0.005988024,0.0,0.023952097,0.005988024,0.0,0.005988024,0.011976048,0.005988024,0.005988024,0.005988024,0.011976048,0.017964073,0.011976048,0.005988024,0.0,0.0,0.005988024,0.011976048,0.0,0.005988024,0.011976048,0.0,0.005988024,0.005988024,0.0,0.005988024,0.0,0.011976048,0.005988024,0.0,0.011976048,0.005988024,0.011976048,0.011976048,0.005988024,0.011976048,0.011976048,0.0,0.023952097,0.005988024,0.011976048,0.0,0.005988024,0.005988024,0.0,0.005988024,0.005988024,0.023952097,0.005988024,0.0,0.011976048,0.005988024,0.0,0,DSCN44_scale.jpg
